Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 1
51, 636050, 736205, 267309, 190002, 506095, 97284, 109377, 157178, 0, 0 
26, 1956915, 811215, 78076, 97717, 59171, 136073, 79198, 112304, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 81
55, 620764, 496568, 725495, 126055, 114558, 75420, 137077, 285155, 0, 0 
55, 87623, 69208, 23802, 33380, 31119, 50333, 37113, 110197, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 82
55, 94342, 119959, 35644, 21649, 13657, 35038, 26701, 60250, 0, 0 
55, 28077, 66575, 31206, 130552, 26215, 38743, 58914, 57910, 0, 0  
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 85
26, 760991, 58348, 81295, 36232, 19622, 37936, 10718, 28488, 0, 0 
26, 1251803, 58935, 16645, 15592, 10906, 15309, 8786, 9742, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 89
55, 864645, 89474, 22633, 29850, 21477, 11608, 4246, 8987, 0, 0 
26, 489373, 101831, 7000, 22063, 18695, 28029, 13584, 7860, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 90
26, 132865, 229320, 103905, 61523, 37172, 56104, 17677, 18561, 0, 0 
26, 1088398, 77493, 202872, 72489, 118211, 85559, 29925, 70899, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 1
80, 1184804, 448893, 140278, 62656, 54455, 147741, 107553, 174024, 0, 0 
80, 238200, 307938, 467669, 104014, 170199, 338725, 68695, 106801, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 3
55, 983943, 479022, 147352, 95219, 99346, 126576, 101409, 69677, 0, 0 
26, 2312070, 821210, 263991, 798116, 1124132, 860689, 514792, 712927, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 4
55, 852297, 484067, 63969, 282238, 61068, 254513, 182131, 136906, 0, 0 
26, 2393567, 1226685, 1493981, 230819, 566179, 436702, 355838, 245377, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 6
26, 1129661, 292169, 80012, 128316, 139270, 109708, 148205, 79782, 0, 0 
55, 1044919, 502152, 168110, 43525, 67947, 61889, 38834, 96200, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 7
55, 311407, 482090, 127296, 177015, 68098, 144830, 157589, 103663, 0, 0 
55, 667392, 1162666, 467127, 874830, 1144432, 955856, 476261, 216015, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 8
26, 978624, 41464, 18470, 21576, 8584, 20573, 16930, 18457, 0, 0 
26, 278749, 25835, 7396, 46443, 28758, 22470, 14281, 25148, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 9
26, 2367988, 181594, 51784, 136338, 31035, 130440, 44204, 66457, 0, 0 
26, 1847588, 635349, 117697, 25489, 16241, 117573, 44152, 65798, 0, 0  
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 11
26, 1052484, 39068, 13131, 28346, 15936, 23518, 11433, 25285, 0, 0 
26, 625208, 391104, 12330, 7122, 6160, 30976, 4584, 11520, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 12
55, 1946968, 8222, 12526, 16102, 23708, 28541, 2755, 15029, 0, 0 
26, 1390981, 69457, 57780, 39121, 7248, 43278, 8880, 34057, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 13
55, 804486, 74652, 58398, 33054, 5611, 31675, 8415, 54644, 0, 0 
55, 921699, 41011, 7146, 10197, 22030, 29150, 7429, 10523, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 14
26, 107181, 19877, 10928, 7427, 7890, 2369, 1247, 3610, 0, 0 
26, 1300989, 102572, 75703, 44079, 20014, 37802, 10844, 30542, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 15
26, 1483336, 153244, 13808, 19789, 13178, 7957, 4344, 8106, 0, 0 
26, 676710, 165932, 25571, 10025, 15358, 23594, 6908, 20528, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 16
55, 561262, 2805, 4367, 3039, 4109, 4958, 1873, 3555, 0, 0 
55, 24330, 15086, 1709, 5521, 1339, 9979, 3012, 4213, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 17
26, 632882, 111725, 23107, 31689, 22582, 11610, 10952, 21598, 0, 0 
55, 792301, 62951, 29155, 35083, 13420, 33565, 5452, 10601, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 18
26, 1092717, 67666, 18339, 10127, 37519, 10137, 5742, 10507, 0, 0 
26, 922633, 160991, 47780, 22052, 8328, 31655, 8611, 20410, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 19
26, 1005288, 121304, 43363, 34570, 17625, 6538, 6984, 4845, 0, 0 
26, 851883, 49159, 106387, 34640, 8889, 67841, 11049, 47269, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 20
26, 1039528, 41617, 11927, 28801, 27027, 20658, 6950, 22641, 0, 0 
26, 185349, 91680, 3091, 23090, 6431, 32231, 15778, 38774, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 21
26, 580832, 452822, 49812, 24672, 9389, 16678, 9367, 19195, 0, 0 
26, 689418, 86542, 21547, 78834, 16440, 66485, 16063, 82027, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 23
26, 93194, 40971, 1228, 2444, 2115, 7271, 3138, 7230, 0, 0 
26, 563259, 81143, 44082, 22414, 54142, 51922, 12981, 37952, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 24
26, 569768, 365381, 127633, 259501, 44019, 98840, 47118, 92153, 0, 0 
55, 1883166, 359547, 309470, 106536, 37279, 87487, 25385, 83542, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 25
55, 742011, 29946, 36766, 22409, 8085, 76474, 11198, 53666, 0, 0 
26, 19176, 12462, 2596, 1547, 1646, 6677, 2298, 11091, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 27
26, 191358, 56594, 23152, 33491, 13265, 59409, 8489, 33503, 0, 0 
55, 927656, 256974, 9498, 21472, 23954, 14966, 7454, 9667, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 30
26, 3518398, 1600121, 91769, 144934, 179229, 91641, 57104, 47225, 0, 0 
26, 1223527, 144453, 41231, 32602, 24015, 13443, 14719, 49445, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 31
26, 1620248, 49275, 5958, 11696, 7043, 11735, 11751, 18680, 0, 0 
55, 803347, 72702, 15317, 21738, 10979, 26512, 11893, 16289, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 32
55, 1046724, 76284, 70029, 14727, 21777, 45917, 14786, 41096, 0, 0 
55, 848437, 68467, 19088, 18498, 4441, 28145, 24465, 22411, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 34
55, 2304637, 1882532, 96247, 76127, 85214, 121729, 52154, 107531, 0, 0 
55, 1132297, 212133, 36497, 22403, 24142, 12350, 14946, 11551, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 35
55, 33254, 15493, 3805, 9169, 8067, 3759, 1467, 3877, 0, 0 
55, 3891695, 277116, 131492, 91907, 37688, 98403, 42650, 56500, 0, 0 
