Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 1
26, 914111, 81142, 15126, 40563, 11066, 38806, 5558, 15167, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 91
26, 1745168, 637242, 249675, 214890, 54520, 99666, 79217, 104608, 0, 0 
26, 76875, 130639, 33381, 63976, 10752, 29621, 26043, 19217, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 92
55, 167562, 145809, 20005, 37050, 35758, 21780, 20011, 16745, 0, 0 
55, 187570, 105983, 56482, 16795, 61200, 11999, 12132, 10432, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 93
26, 855938, 385447, 38515, 237661, 81294, 77418, 89524, 89000, 0, 0 
26, 1654892, 2147762, 473598, 448363, 496351, 282570, 236643, 341769, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 94
55, 242298, 39646, 21634, 63292, 46483, 18272, 10059, 9733, 0, 0 
55, 1224164, 285341, 85370, 89852, 215265, 120325, 106710, 124878, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 95
26, 911756, 80623, 233560, 107984, 119204, 106027, 66590, 71285, 0, 0 
26, 448123, 133666, 336095, 117177, 157940, 81295, 103473, 56358, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 96
55, 1318667, 366327, 134618, 49681, 78347, 165852, 191410, 63001, 0, 0 
55, 786315, 235320, 311897, 204548, 159019, 115630, 183658, 77047, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 97
26, 1036719, 486860, 42764, 154708, 91988, 133239, 147018, 96183, 0, 0 
26, 895879, 416970, 57989, 84820, 179324, 123774, 223311, 94054, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 98
26, 657795, 215137, 161226, 44649, 68894, 79684, 49207, 70248, 0, 0 
51, 631310, 149690, 489141, 195724, 332729, 118338, 106853, 258280, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 99
51, 606350, 208870, 308799, 258318, 82954, 102088, 47947, 359754, 0, 0 
80, 504139, 499675, 56251, 49537, 204949, 104592, 126444, 402714, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 100
51, 927710, 194491, 170157, 71492, 128755, 126298, 68435, 80453, 0, 0 
51, 355030, 216529, 250974, 225475, 223016, 126883, 95257, 122635, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 101
51, 1078352, 1718313, 90274, 23544, 140591, 84576, 95297, 401191, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 102
51, 193797, 685028, 38394, 126800, 48112, 485083, 57427, 287279, 0, 0 
51, 1435970, 460097, 26690, 77797, 125704, 50146, 83196, 410821, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 103
80, 416245, 336071, 108222, 83686, 115822, 102828, 135704, 144446, 0, 0 
51, 1821312, 522315, 313733, 60053, 218691, 63923, 96213, 301400, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 104
51, 696305, 192447, 88121, 201041, 197426, 122121, 112813, 278106, 0, 0 
51, 300976, 347618, 117805, 224051, 136098, 123537, 115908, 266084, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 105
51, 306513, 449834, 115627, 97042, 117099, 128493, 175190, 196686, 0, 0 
51, 171259, 226670, 437855, 43701, 291246, 191401, 63994, 182577, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 106
51, 227637, 178282, 35091, 217693, 219834, 111668, 95231, 150131, 0, 0 
51, 264800, 275670, 232628, 58815, 149498, 170353, 92593, 238546, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 107
26, 286771, 328469, 190877, 130731, 161650, 150990, 138451, 86467, 0, 0 
26, 2018789, 264027, 171981, 305888, 184610, 91762, 147776, 41847, 0, 0 
26, 892040, 556661, 176046, 112195, 84115, 80094, 70813, 68760, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 108
55, 813622, 839258, 98026, 138488, 80754, 143340, 81062, 72465, 0, 0 
55, 993834, 1110426, 401165, 327051, 65254, 96264, 80460, 34688, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 109
26, 1558143, 568674, 93100, 44520, 85875, 69851, 109788, 66143, 0, 0 
26, 387408, 33794, 26580, 33255, 16213, 17385, 9163, 6195, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 110
26, 239540, 130900, 27257, 45315, 38347, 20146, 14170, 11719, 0, 0 
26, 120056, 33878, 36908, 22180, 31755, 27069, 15903, 13845, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 111
55, 1043105, 337338, 257585, 112613, 416726, 96493, 112770, 63335, 0, 0 
55, 340997, 78078, 40224, 99926, 49426, 19392, 34428, 12325, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 112
55, 69696, 103129, 25533, 23192, 21340, 28650, 25483, 44394, 0, 0 
55, 1595510, 306995, 27869, 47852, 316572, 110020, 64293, 88839, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 113
26, 277661, 66025, 20440, 12906, 86892, 13146, 15360, 17048, 0, 0 
26, 230034, 161458, 48068, 46974, 10915, 22915, 21520, 39676, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 114
55, 524183, 213726, 109708, 227042, 187115, 134423, 175498, 125693, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 115
26, 860759, 87093, 46631, 137560, 273191, 60810, 31425, 25096, 0, 0 
26, 121401, 81590, 29868, 40145, 23533, 72141, 18539, 19050, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 116
26, 1300361, 403981, 102400, 123572, 49212, 171652, 61786, 75029, 0, 0 
26, 2604869, 1103521, 992924, 930315, 1266442, 745372, 576432, 692276, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 117
26, 691317, 436909, 207905, 119152, 116073, 130933, 71539, 117304, 0, 0 
26, 871512, 176571, 138903, 270987, 250649, 114936, 103735, 50876, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 118
55, 275149, 66610, 121357, 18911, 30813, 18830, 16524, 34847, 0, 0 
55, 906609, 673772, 139560, 94109, 37307, 106749, 47354, 90952, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 119
26, 1220292, 1623586, 250647, 775346, 532444, 525559, 233231, 578481, 0, 0 
26, 257521, 240850, 105184, 205455, 188190, 143283, 131100, 114226, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 120
26, 929478, 532457, 106725, 229280, 119158, 77815, 63405, 87166, 0, 0 
26, 307857, 137080, 16274, 46150, 159935, 67005, 106632, 115685, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 121
26, 1357370, 1233506, 578519, 203081, 878097, 459654, 274909, 254185, 0, 0 
55, 1269469, 122387, 82501, 153333, 122942, 126944, 105037, 89432, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 122
26, 319648, 409527, 115885, 101332, 165524, 237822, 135521, 110435, 0, 0 
26, 1458788, 434437, 343181, 103351, 67355, 54866, 49462, 47006, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 123
51, 494097, 1794583, 1432831, 84252, 126154, 73703, 151432, 117160, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 124
51, 333382, 903414, 43522, 147280, 244031, 239704, 105500, 288476, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 125
26, 1265650, 407400, 93789, 222284, 126567, 91671, 109611, 489377, 0, 0 
55, 1215892, 737779, 182054, 247352, 302084, 89853, 98643, 232465, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 126
51, 1909488, 169441, 194208, 189474, 12756, 117170, 118659, 111212, 0, 0 
55, 887151, 294335, 124783, 65552, 50686, 151865, 59698, 171309, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 127
51, 1426132, 566645, 27381, 141004, 146923, 90449, 12115, 24622, 0, 0 
55, 121628, 48340, 6954, 1653, 8582, 3365, 1697, 1728, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 128
51, 926501, 324797, 189939, 594779, 127519, 76494, 89051, 315336, 0, 0 
55, 737943, 281481, 75749, 246972, 60108, 180683, 87174, 330541, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 129
55, 217190, 93999, 24891, 75209, 29523, 31234, 26591, 57297, 0, 0 
55, 1315920, 1404179, 851258, 1097121, 490649, 587211, 526062, 415857, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 130
51, 75819, 381686, 67815, 229673, 332804, 163325, 187737, 215107, 0, 0 
80, 791191, 402663, 425674, 556227, 219503, 275864, 143095, 289760, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 131
26, 319644, 691609, 353562, 321965, 64721, 246764, 91244, 183633, 0, 0 
55, 236725, 137169, 212811, 193364, 89958, 120344, 230067, 210098, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 132
26, 1206736, 170313, 314883, 294945, 138132, 160104, 88557, 224619, 0, 0 
26, 1339810, 619657, 704374, 175670, 116093, 190437, 92439, 118228, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 122
26, 465776, 340642, 239696, 194462, 295290, 220273, 113722, 121920, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 244
26, 305639, 270309, 171009, 121455, 270491, 131926, 151084, 61166, 0, 0 
26, 146812, 134769, 31089, 22700, 48224, 48228, 22300, 28643, 0, 0 
