Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 1
51, 705447, 146554, 346255, 388012, 150890, 80151, 37665, 244950, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 30
26, 167271, 125413, 5335, 23632, 27415, 9884, 12161, 38542, 0, 0 
26, 1636351, 502410, 68726, 75733, 27393, 141796, 83315, 101042, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 31
26, 1408535, 245664, 30471, 31382, 267200, 102565, 63984, 43855, 0, 0 
55, 3226171, 289021, 16195, 45767, 32776, 83359, 29339, 141974, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 32
26, 921117, 587422, 157131, 178341, 297680, 105648, 103678, 25396, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 33
26, 937331, 311059, 144527, 74728, 174108, 94646, 61413, 51123, 0, 0 
55, 662674, 202459, 34415, 256534, 55407, 42784, 32458, 50421, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 34
26, 35963, 78769, 58109, 39042, 23302, 50136, 69086, 23516, 0, 0 
55, 1283321, 1316423, 169525, 66628, 98016, 134765, 195437, 220038, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 35
26, 103924, 178545, 67215, 62672, 15933, 51015, 39905, 33664, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 36
26, 1547184, 706410, 206418, 396244, 52849, 98589, 205995, 184449, 0, 0 
26, 303596, 352254, 247308, 277978, 96647, 137350, 142814, 225784, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 37
26, 1165455, 907070, 1601169, 957276, 444944, 555295, 581896, 1084728, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 38
55, 757049, 461755, 50599, 98433, 125150, 189296, 121071, 156413, 0, 0 
55, 1101028, 336840, 577545, 57296, 63159, 117874, 88787, 121071, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 39
26, 607294, 589920, 357302, 158671, 88113, 225181, 119411, 197709, 0, 0 
26, 131274, 130038, 36699, 28832, 28257, 31519, 25606, 43756, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 40
26, 301389, 418998, 64034, 300594, 105611, 174456, 197543, 154228, 0, 0 
26, 682838, 262346, 134666, 232375, 73479, 325969, 240241, 428649, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 41
26, 69254, 51534, 12764, 123166, 84942, 39697, 19445, 35193, 0, 0 
26, 205961, 121898, 37232, 19697, 91383, 85734, 42705, 73941, 0, 0 
26, 710909, 245154, 64593, 263598, 201118, 174520, 175209, 141959, 0, 0 
55, 1307328, 208995, 95305, 153520, 114011, 160498, 238788, 275103, 0, 0 
26, 1160958, 69405, 74332, 96321, 60130, 213839, 132437, 304634, 0, 0 
26, 57959, 28671, 29666, 32087, 42824, 65313, 29155, 42196, 0, 0 
26, 463375, 516404, 408142, 352872, 173060, 212695, 254927, 304264, 0, 0 
55, 740017, 415359, 234665, 267888, 54710, 217533, 177192, 215405, 0, 0 
55, 1132867, 129411, 69526, 324786, 149300, 322359, 115641, 325926, 0, 0 
26, 655956, 522537, 30961, 453116, 90637, 264346, 98846, 94337, 0, 0 
26, 669269, 530640, 42301, 317941, 143650, 80475, 94994, 220123, 0, 0 
26, 19148, 26978, 5338, 24213, 67787, 35750, 39922, 83447, 0, 0 
55, 906565, 197376, 127351, 80333, 171150, 229146, 357832, 231339, 0, 0 
26, 1174232, 443073, 118051, 448450, 100081, 185329, 115531, 217295, 0, 0 
26, 1805379, 510698, 74677, 47529, 150364, 108543, 103524, 226805, 0, 0 
26, 525515, 1295324, 41593, 419756, 144116, 223817, 119627, 186366, 0, 0 
26, 611782, 283997, 73121, 69743, 646311, 271019, 71549, 639308, 0, 0 
55, 710439, 300700, 400345, 363876, 177202, 111811, 93290, 150358, 0, 0 
55, 757384, 489061, 126021, 473005, 327283, 316160, 206640, 363581, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 42
26, 208292, 730403, 69887, 75892, 140144, 198106, 178491, 165109, 0, 0 
26, 583615, 971005, 58382, 273864, 125309, 67351, 143209, 138931, 0, 0 
55, 93444, 104235, 34124, 80771, 51335, 81099, 35760, 92328, 0, 0 
55, 94117, 134406, 29185, 53377, 63749, 70000, 23620, 78153, 0, 0 
26, 1714409, 770410, 23695, 87612, 132535, 197514, 172304, 151359, 0, 0 
26, 297484, 347702, 171294, 150125, 199207, 181327, 121892, 72412, 0, 0 
26, 344650, 388072, 140358, 132768, 104877, 190498, 151300, 244176, 0, 0 
26, 432406, 882447, 474427, 185545, 78331, 129294, 88476, 214325, 0, 0 
26, 1093780, 429002, 300761, 13517, 269287, 182505, 153478, 124978, 0, 0 
55, 672009, 421083, 172606, 162631, 214022, 88729, 117581, 530129, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 43
55, 81421, 254783, 67506, 18495, 41092, 21130, 36343, 122727, 0, 0 
55, 904038, 1217122, 141568, 683973, 857329, 607348, 638833, 637026, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 44
55, 914751, 424770, 430760, 216850, 145320, 224772, 250399, 240058, 0, 0 
51, 910676, 1216537, 279703, 440287, 141101, 105798, 140340, 262647, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 45
51, 401080, 368512, 299019, 503576, 111776, 74292, 113030, 176981, 0, 0 
80, 999792, 323237, 156013, 161570, 96693, 112989, 212553, 362961, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 46
51, 996277, 346860, 226846, 78329, 43118, 129529, 130014, 660015, 0, 0 
51, 697232, 1055196, 227309, 311616, 137961, 101318, 92012, 245921, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 47
51, 2247982, 586221, 1264541, 863208, 1261105, 595970, 268986, 629300, 0, 0 
80, 498670, 518633, 309497, 265825, 127162, 222449, 89798, 448405, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 48
51, 707741, 339456, 108492, 43888, 135389, 205658, 105801, 157683, 0, 0 
80, 776995, 279154, 228968, 80788, 107524, 224844, 163516, 287164, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 49
51, 360626, 346349, 266833, 131189, 279994, 199462, 98554, 405108, 0, 0 
51, 1040211, 899937, 243564, 613018, 740276, 631613, 670620, 2038941, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 50
51, 510795, 583039, 148403, 238730, 206946, 118303, 153048, 556128, 0, 0 
51, 650715, 321122, 322873, 165528, 135169, 236754, 133616, 215828, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 51
80, 939909, 887242, 163237, 156083, 140478, 323559, 90338, 462751, 0, 0 
80, 1086511, 578673, 262546, 87201, 72972, 98274, 112617, 303674, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 52
51, 1425057, 564929, 419491, 100488, 102507, 176075, 187003, 609960, 0, 0 
51, 231083, 102080, 125509, 170346, 432180, 140421, 122002, 140726, 0, 0 
80, 661530, 277965, 335826, 102374, 140812, 212216, 61991, 412802, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 53
26, 1172006, 2268067, 593321, 670793, 1411602, 514817, 516321, 683331, 0, 0 
26, 376557, 588222, 227721, 51088, 163474, 102469, 132887, 51806, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 54
55, 678535, 339012, 124438, 160075, 178006, 77423, 176506, 166202, 0, 0 
26, 872652, 432914, 30840, 141986, 47605, 188568, 58763, 84618, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 55
26, 706634, 186717, 113637, 138315, 28482, 56731, 110487, 363378, 0, 0 
26, 18186, 4902, 7510, 10627, 3266, 10854, 11018, 8911, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 56
26, 928467, 462988, 223274, 140305, 211593, 85528, 102795, 289389, 0, 0 
26, 838461, 66359, 46349, 39564, 27308, 59140, 14285, 87290, 0, 0 
Poor Signal, Delta, Theta, Low Alpha, High Alpha, Low Beta, High Beta, Low Gamma, Mid Gamma, Attention, Meditation, 57
55, 1328965, 328899, 507603, 214731, 207330, 161070, 106284, 59984, 0, 0 
80, 870309, 825576, 96926, 66921, 217451, 120750, 132451, 109546, 0, 0 
